,index,TP_FUNDO,DENOM_SOCIAL,DT_REG,SIT,CLASSE,RENTAB_FUNDO,CONDOM,FUNDO_COTAS,FUNDO_EXCLUSIVO,PUBLICO_ALVO,TAXA_PERFM,INF_TAXA_PERFM,TAXA_ADM,INF_TAXA_ADM,ADMIN,GESTOR,RETORNO,VOLATILIDADE,SHARPE,SORTINO,INFORMATION_RATIO,CALMAR_RATIO,PAIN_INDEX,PAIN_RATIO
5679,36.436.870/0001-55,FI,CAPSTONE MACRO CPCW FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2020-03-23,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,,Aberto,S,N,Qualificado,20.0,O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho,1.9,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,CAPSTONE PARTNERS GESTÃO DE RECURSOS LTDA.,0.26656788160561706,0.06231970310558838,4.2774254099697915,-209.70548752822077,438.16303506114133,7.515483910918987,-0.006169200185883498,133.4461465469604
5680,36.436.903/0001-67,FI,CAPSTONE MACRO ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2020-03-23,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,,Aberto,S,N,Qualificado,20.0,O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho,1.9,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,CAPSTONE PARTNERS GESTÃO DE RECURSOS LTDA.,0.26631505631077784,0.06247083015317987,4.263030532134236,-209.2624216365997,437.76757300214143,7.497073393624212,-0.006199343326479816,132.83807235844742
5681,36.436.923/0001-38,FI,3G RADAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES 60 II,2020-03-25,EM FUNCIONAMENTO NORMAL,Fundo de Ações,,Aberto,S,N,Qualificado,20.0,O fundo cobrara 20.00 % do que exceder 100.00 % o indice IPCAIMAB5+. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho,2.0,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,3G RADAR GESTORA DE RECURSOS LTDA,0.12739074462325578,0.2271757155955054,0.5607586369402249,-67.25257687939886,163.59028428999173,0.5797688471881899,-0.07087840955592628,13.57865018551104
5682,36.436.936/0001-07,FI,3G RADAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES 360,2020-03-25,EM FUNCIONAMENTO NORMAL,Fundo de Ações,,Aberto,S,N,Qualificado,15.0,O fundo cobrara 15.00 % do que exceder 100.00 % o indice IPCAIMAB5+. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho,1.0,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,3G RADAR GESTORA DE RECURSOS LTDA,0.14561423231321338,0.23313530930578605,0.6245910700820618,-64.2925493532692,156.23513347258506,0.6720324372418688,-0.06959339578338387,13.567517876470513
5683,36.440.431/0001-16,FI,GALAPAGOS EVOLUTION FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO,2020-03-17,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,,Aberto,N,N,Qualificado,20.0,O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho,2.0,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,GALÁPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.,0.0894910837573082,0.04000877761818029,2.236786252540812,-396.90767096951214,646.7636364883101,1.7984421004560371,-0.01212514640112055,82.50067725687893
5684,36.443.522/0001-05,FI,INTER CORPORATE FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO,2020-02-21,EM FUNCIONAMENTO NORMAL,Fundo de Renda Fixa,DI de um dia,Aberto,N,N,Público Geral,0.0,,0.25,,INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,INTER ASSET GESTÃO DE RECURSOS LTDA.,0.056066814600289394,0.0033591856385817662,16.690597255577863,-4885.227055614237,3136.9383556959738,14.138682395496662,-6.60441576388062e-05,15652.513349354276
5685,36.443.587/0001-50,FI,INTER ACCESS LEGACY CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2020-03-09,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,0.0,,0.3,,INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,INTER ASSET GESTÃO DE RECURSOS LTDA.,0.13937816040500617,0.0540201247984544,2.5801154833502715,-279.3006867049261,460.9856182921681,3.5796709946062513,-0.012293516609241325,77.3127611483506
5686,36.445.240/0001-47,FI,GUIA CONSERVADOR FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO,2020-10-07,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,,,,,BANCO DAYCOVAL S.A.,GUIDE GESTÃO DE RECURSOS LTDA,0.07542281111449843,0.016315664316947573,4.622723883584347,-986.9728461364002,1934.6320931930195,7.9792563916531725,-0.0004727245476590053,2145.8607715582193
5687,36.445.282/0001-88,FI,GUIA CONSERVADOR PLUS FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO,2020-10-07,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,,,,,BANCO DAYCOVAL S.A.,GUIDE GESTÃO DE RECURSOS LTDA,0.08133348035613024,0.017747836092614128,4.582726588847509,-902.0417248948065,1882.1819485493081,8.378064544492467,-0.0005174309623443886,1949.0337199056257
5688,36.445.406/0001-25,FI,GUIA MODERADO FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO,2020-10-07,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,,,,,BANCO DAYCOVAL S.A.,GUIDE GESTÃO DE RECURSOS LTDA,0.08287857935161357,0.026011880028141893,3.1861818239184703,-614.5177118562792,1326.8928083895112,7.530754066965116,-0.0017420325324686914,578.0289837124758
5689,36.484.248/0001-12,FI,BRDR QUANT FUNDO DE INVESTIMENTO MULTIMERCADO,2020-03-02,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,N,N,Público Geral,20.0,,1.85,,SIMPAUL CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A.,BRDR GESTORA DE VALORES MOBILIÁRIOS LTDA.,0.06720441724663669,0.07167160564949503,0.9376714340026814,-226.4994687714614,353.53601613789897,1.0537728664522665,-0.020407636372389085,50.1096470841424
5690,36.484.329/0001-12,FI,BERDAM FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL I,2020-03-02,EM FUNCIONAMENTO NORMAL,Fundo de Ações,DI de um dia,Aberto,N,N,Público Geral,15.0,,1.18,,SIMPAUL CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S.A.,CTM INVESTIMENTOS LTDA,0.09932867482699922,0.1692625057777288,0.5868321183749643,-92.89490164227409,173.7639322988987,0.4989852804395485,-0.0787594375627231,12.576209651989243
5691,36.492.401/0001-53,FI,AP ST LS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES,2020-03-18,EM FUNCIONAMENTO NORMAL,Fundo de Ações,,Aberto,S,N,Qualificado,20.0,O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho,2.0,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,ABSOLUTO PARTNERS GESTÃO DE RECURSOS LTDA.,0.058466824172241444,0.1810919821536092,0.322857055717948,-90.40867188539286,189.88471654744265,0.17439651525509683,-0.08692165015379193,11.865364356193457
5692,36.492.413/0001-88,FI,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES TRILHA,2020-04-17,EM FUNCIONAMENTO NORMAL,Fundo de Ações,,Aberto,S,N,Público Geral,20.0,O fundo cobrara 20.00 % do que exceder 100.00 % o indice IBOV_FEC. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho,1.5,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,TRILHA INVESTIMENTOS LTDA,0.09182009768737429,0.2048820992560968,0.4481606642101113,-77.3265153487726,155.86884112061986,0.309872980574633,-0.08574453806092734,11.639269375876019
5693,36.492.430/0001-15,FI,AP S LS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,2020-03-26,EM FUNCIONAMENTO NORMAL,Fundo de Ações,,Aberto,S,N,Qualificado,20.0,O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho,2.0,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,ABSOLUTO PARTNERS GESTÃO DE RECURSOS LTDA.,-0.04177549233829361,0.1847439617953613,-0.22612642888197793,-97.23502117752851,209.68716362511051,-0.12457964948154623,-0.09678361128959882,11.692055617152471
5694,36.492.446/0001-28,FI,AP LS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,2020-03-17,EM FUNCIONAMENTO NORMAL,Fundo de Ações,,Aberto,S,N,Qualificado,20.0,O fundo cobrara 20.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho,2.0,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,ABSOLUTO PARTNERS GESTÃO DE RECURSOS LTDA.,0.0811570242668269,0.18509403465673963,0.4384637485337339,-86.5078653961182,181.74026517172962,0.24210546410189104,-0.08625753467733392,11.693666567157111
5695,36.492.451/0001-30,FI,MAGNETIS DEBENTURES INCEN FI EM COTAS DE FUNDOS INCENTIVADOS DE INVEST EM INFRAESTRUTURA RENDA FIXA,2020-04-17,EM FUNCIONAMENTO NORMAL,Fundo de Renda Fixa,,Aberto,S,N,Público Geral,0.0,,0.3,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,MAGNETIS GESTORA DE RECURSOS LTDA,0.08349683750721891,0.008059833889872308,10.359622623505675,-1982.0441302261477,3880.440548381962,38.24288073922467,-0.00014271656596815286,7051.227931072166
5696,36.492.461/0001-76,FI,CAPSTONE MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO ACCESS,2020-03-30,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,,Aberto,S,N,Qualificado,0.0,,0.0,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,BTG PACTUAL WM GESTÃO DE RECURSOS LTDA,0.26331436780243256,0.059889476694052715,4.396671708246548,-219.07741354728444,452.35519367394215,9.51337469883685,-0.0055441343707444985,149.07818797601414
5697,36.498.149/0001-90,FI,RIZA MEYENII 180 ADVISORY FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO,2020-03-31,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Qualificado,10.0,O fundo cobrara 10.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho,1.18,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,RIZA GESTORA DE RECURSOS LTDA.,0.10287899849440417,0.020349657587372505,5.05556410729207,-769.903086461881,1473.4969980514154,8.694531487481711,-0.0008577498752889397,1150.620832048151
5698,36.498.197/0001-88,FI,RIZA MEYENII 180 MASTER FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO,2020-03-31,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Qualificado,0.0,,0.07,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,RIZA GESTORA DE RECURSOS LTDA.,0.12148106211497832,0.022098518212686605,5.497249224847885,-695.6106935197014,1366.6338729126978,10.022782629523096,-0.0008080753747497824,1198.3322866055994
5699,36.498.567/0001-87,FI,051 ALOCAÇÃO MODERADO FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2020-04-13,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,,Aberto,S,N,Qualificado,10.0,O fundo cobrara 10.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho,0.7,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,ZERO CINCO UM CAPITAL GESTÃO DE RECURSOS LTDA,0.061278526997203576,0.04928866465571841,1.2432580071956587,-331.2658460324904,695.1167601664972,1.4931939103602834,-0.01203381784914877,85.47124109611762
5700,36.498.594/0001-50,FI,BTG PACTUAL OURO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2020-04-08,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,0.0,,0.2,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,BTG PACTUAL ASSET MANAGEMENT S/A DTVM,0.050443073749177926,0.16142809600290492,0.31248013820512505,-102.21057606052055,147.81537493331402,0.25230220704869477,-0.099726914969757,10.422269657640413
5701,36.498.670/0001-27,FI,RIZA LOTUS FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI CREDITO PRIVADO,2020-03-16,EM FUNCIONAMENTO NORMAL,Fundo de Renda Fixa,DI de um dia,Aberto,N,N,Público Geral,0.0,,0.25,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,RIZA GESTORA DE RECURSOS LTDA.,0.06716842799558013,0.002910776059567816,23.075780005402795,-5577.258980090587,3527.086247384491,70.30596190511778,-1.7799556638898003e-05,57453.984188467715
5702,36.499.040/0001-77,FI,BUTIA FUNDAMENTAL LONG BIASED FUNDO DE INVESTIMENTO MULTIMERCADO MASTER,2020-03-18,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,,Aberto,N,N,Público Geral,0.0,,0.0,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,BUTIÁ GESTÃO DE INVESTIMENTOS LTDA.,0.02051305549720039,0.19330101052570747,0.10611975302877333,-87.81528326637773,175.07517597505617,0.0598063119831717,-0.10895962167453403,9.81382645935967
5703,36.499.357/0001-03,FI,IRONWORKS FUNDO DE INVESTIMENTO MULTIMERCADO,2020-03-24,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,,Aberto,N,N,Qualificado,15.0,O fundo cobrara 15.00 % do que exceder 100.00 % o indice CDIE. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho,1.5,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,R2C GESTORA DE INVESTIMENTOS LTDA,-0.03476173804283915,0.4020884687115908,-0.08645295935550187,-44.398794118767405,72.277141423941,-0.06505714153904525,-0.24320153800834737,4.624089226330476
5704,36.499.392/0001-22,FI,TARPON US EQUITIES INSTITUCIONAL FUNDO DE INVESTIMENTO EM ACOES - BDR NIVEL I,2020-03-24,EM FUNCIONAMENTO NORMAL,Fundo de Ações,OUTROS,Aberto,N,N,Público Geral,0.0,,1.0,,BANCO DAYCOVAL S.A.,TPE GESTORA DE RECURSOS LTDA.,0.04981556556996119,0.2708736431607835,0.18390702391222308,-60.949525674365624,121.35717675549664,0.10249681805607536,-0.09407666626576126,11.054901809345962
5705,36.499.448/0001-49,FI,DAO MULTIFACTOR FFP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2020-03-31,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,Não se aplica,Aberto,S,N,Público Geral,0.0,,1.0,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,DAO CAPITAL LTDA.,0.22323006343160723,0.15358225429947706,1.4534886497779929,-89.57252464247505,201.05294577489377,1.877892590287612,-0.0223154670593557,38.833774258542235
5706,36.499.594/0001-74,FI,BTG PACTUAL S&P 500 BRL FUNDO DE INVESTIMENTO MULTIMERCADO,2020-03-30,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,OUTROS,Aberto,N,N,Público Geral,0.0,,0.2,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,BTG PACTUAL ASSET MANAGEMENT S/A DTVM,0.2769343131194465,0.1903206234213625,1.4550935581286146,-67.80254021756373,176.00898265831873,1.740757037001464,-0.02592614932897147,31.354041444972413
5707,36.499.625/0001-97,FI,BAYES LONG BIASED SISTEMATICO FUNDO DE INVESTIMENTO MULTIMERCADO,2020-04-24,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,,Aberto,N,N,Público Geral,20.0,O fundo cobrara 20.00 % do que exceder 100.00 % o indice IMA-B5+. A taxa de performance sera paga no(s) mes(es) de Janeiro e Julho,2.0,,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,BAYES CAPITAL MANAGEMENT INVESTIMENTOS LTDA.,0.18427262440317307,0.12427234675359201,1.4828127835112825,-115.67481266529204,277.6088828840542,1.802641575955655,-0.03499659739339984,25.875408374877342
5708,36.517.750/0001-82,FI,JBFO FÊNIX FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO,2020-04-01,EM FUNCIONAMENTO NORMAL,Fundo de Renda Fixa,OUTROS,Aberto,N,N,Qualificado,0.0,,0.53,,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,JULIUS BAER FAMILY OFFICE BRASIL GESTÃO DE PATRIMÔNIO LTDA.,0.08765965483904083,0.004366058889252864,20.07752461947243,-3643.758405251659,2645.13548269057,49.564432228339015,-3.402776878482575e-05,29451.364419063033
5709,36.517.954/0001-13,FI,JBFO ATMOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,2020-03-19,EM FUNCIONAMENTO NORMAL,Fundo de Ações,OUTROS,Aberto,S,N,Qualificado,0.0,,0.03,,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,JULIUS BAER FAMILY OFFICE BRASIL GESTÃO DE PATRIMÔNIO LTDA.,0.18362154590494878,0.22711194948877245,0.8085067576509282,-63.341079204865146,131.6989728028311,0.528458370414713,-0.08575677546926622,10.567122222411225
5710,36.517.971/0001-50,FI,VITREO ICATU CARTEIRA UNIVERSA PREVIDENCIÁRIO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2020-03-20,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,N,N,Qualificado,15.0,-,1.25,,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,VITREO GESTÃO DE RECURSOS LTDA,-0.041644907211581685,0.10961285514468935,-0.3799272189070366,-163.86317133389142,356.20758448720983,-0.21999008053489494,-0.06268657503133464,18.04961876342048
5711,36.521.721/0001-94,FI,BRAIN DC FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2020-04-16,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,OUTROS,Aberto,S,N,Qualificado,0.0,,0.06,,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,BRAINVEST ASSESSORIA FINANCEIRA E GESTÃO DE RECURSOS LTDA,0.07250405683176048,0.020163814539708648,3.5957510266213797,-800.9125160084205,2505.4786446353773,4.0090230598905405,-0.00018065508690856525,5631.282430323681
5712,36.521.777/0001-49,FI,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO ESTRATÉGIA LB,2020-04-24,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,Índice de Preços ao Consumidor Amplo (IPCA/IBGE),Aberto,S,N,Qualificado,20.0,-,1.5,,BANCO BRADESCO S.A.,BRAM - BRADESCO ASSET MANAGEMENT S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,0.11582982588704786,0.15632267029296462,0.7409662697673406,-98.90872606425556,207.6355708315985,0.6020295476701942,-0.059445576651927436,16.38463452889953
5713,36.521.791/0001-42,FI,BRADESCO ASSET FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO LONG BIASED,2020-04-24,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,Índice de Preços ao Consumidor Amplo (IPCA/IBGE),Aberto,S,N,Qualificado,20.0,-,1.5,,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,BRAM - BRADESCO ASSET MANAGEMENT S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,0.1168255323290487,0.15561200780292106,0.7507488270250037,-99.25885567555592,208.85297280312216,0.6087648306780142,-0.05901034379075621,16.48860655361798
5714,36.521.795/0001-20,FI,KAPITALO GAIA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO,2020-05-05,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,OUTROS,Aberto,N,N,Qualificado,0.0,,0.0,,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,KAPITALO INVESTIMENTOS LTDA.,0.09744221903466616,0.09934684635548645,0.9808285074897588,-158.5714188338899,289.76960319784604,1.1386300861216594,-0.03619983334208554,27.41398407213558
5715,36.521.802/0001-94,FI,KAPITALO GAIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2020-05-05,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Qualificado,20.0,-,2.0,,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,KAPITALO INVESTIMENTOS LTDA.,0.06977974363439667,0.09648964720440938,0.7231837368683827,-167.81798913932923,295.81879972778114,0.7080090622591576,-0.040687377700683966,25.070284390360644
5716,36.552.716/0001-49,FI,GUIA ARROJADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2020-10-07,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,,,,,BANCO DAYCOVAL S.A.,GUIDE GESTÃO DE RECURSOS LTDA,0.07808349210176706,0.03934100747913611,1.9847862854853786,-408.2478227015194,1020.6498419244687,3.8278442480649755,-0.00419195654735635,241.35278363628245
5717,36.552.849/0001-15,FI,GUIA ARROJADO PLUS FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO,2020-10-07,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,,,,,BANCO DAYCOVAL S.A.,GUIDE GESTÃO DE RECURSOS LTDA,0.08048136157754536,0.04277169286759816,1.8816501331074105,-374.6126134868006,947.2666413542428,3.4341106123460956,-0.005967307373062497,169.14538652179553
5718,36.553.207/0001-30,FI,GUIA MODERADO PLUS FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO,2020-10-07,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,,,,,BANCO DAYCOVAL S.A.,GUIDE GESTÃO DE RECURSOS LTDA,0.0862653354418102,0.05704596065875492,1.5122076032314296,-279.26601157751725,1416.9337043120918,1.8483767849711026,-0.005836682053442029,171.9399016526743
5719,36.553.288/0001-79,FI,GUIA FUNDO INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO,2020-11-06,EM FUNCIONAMENTO NORMAL,Fundo de Renda Fixa,DI de um dia,Aberto,S,N,Público Geral,,,,,BANCO DAYCOVAL S.A.,GUIDE GESTÃO DE RECURSOS LTDA,0.07633395504562626,0.002974435964490048,25.66333784183965,-5408.976316207254,4181.719641338459,136.1101092027055,-5.1273613011154975e-06,197663.05885689054
5720,36.554.613/0001-18,FI,ASHMORE EMERGING MARKETS EQUITY DOLAR ADVISORY MASTER FIA IE,2020-06-16,EM FUNCIONAMENTO NORMAL,Fundo de Ações,,Aberto,N,N,Qualificado,0.0,,0.2,,BANCO BNP PARIBAS BRASIL S/A,XP ALLOCATION ASSET MANAGEMENT LTDA.,-0.11489224016757137,0.20317734884242764,-0.5654776028044101,-94.12602110978757,149.0776225079138,-0.2831246547487451,-0.12557895326200136,9.593296349131661
5721,36.554.687/0001-54,FI,ASHMORE EMERGING MARKETS EQUITY DOLAR ADVISORY FIC FIA IE,2020-06-16,EM FUNCIONAMENTO NORMAL,Fundo de Ações,,Aberto,S,N,Qualificado,0.0,,0.8,,BANCO BNP PARIBAS BRASIL S/A,XP ALLOCATION ASSET MANAGEMENT LTDA.,-0.12406818659674727,0.20246142563187577,-0.6127991354873371,-95.17832347472435,149.39517547560433,-0.30180269104809054,-0.12829073334930563,9.46204007564728
5722,36.609.326/0001-68,FI,BOHR ARBITRAGE CRIPTO FUNDO DE INVESTIMENTO MULTIMERCADO - INVESTIMENTO NO EXTERIOR,2020-10-06,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,OUTROS,Aberto,N,N,Qualificado,,,,,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,A5 GESTÃO DE INVESTIMENTOS LTDA.,0.15755334799700962,0.17554625225081485,0.8975033415803286,-84.30448160492188,176.56615599693464,0.8086006642149036,-0.03923099784927871,23.76362001479635
5723,36.617.518/0001-16,FI,GÁVEA MACRO FEEDER I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2020-05-11,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,DI de um dia,Aberto,S,N,Público Geral,20.0,-,0.08,,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,GAVEA INVESTIMENTOS LTDA,0.09875981940434335,0.03624113622430004,2.7250751409422955,-434.11039953211673,723.0162820459525,3.5623770289513477,-0.0043119065954360805,229.84358133666578
5724,36.617.669/0001-74,FI,TRUXT LONG BIAS FIC DE FIM ÁGORA,2020-05-08,EM FUNCIONAMENTO NORMAL,Fundo Multimercado,OUTROS,Aberto,S,N,Qualificado,0.0,,0.0,,BANCO BRADESCO S.A.,BRAM - BRADESCO ASSET MANAGEMENT S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,0.06847331797633556,0.2000367221667853,0.3423037392066659,-81.05230507363889,169.87286485571155,0.21106060791968295,-0.10003705010604408,10.20972284398176
5725,36.617.731/0001-28,FI,VINCI K FUNDO DE INVESTIMENTO EM AÇÕES,2020-05-15,EM FUNCIONAMENTO NORMAL,Fundo de Ações,Ibovespa,Aberto,N,N,Público Geral,20.0,-,1.97,,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,VINCI EQUITIES GESTORA DE RECURSOS LTDA,0.08471042279638843,0.20584666652095568,0.411521955774614,-77.51245940713551,155.98897489288206,0.33967270348420014,-0.0848323713726052,11.848230040363497
